record_id,entity_name,status,priority,assigned_region,last_updated
CON-6429,Charlie Corp,Active,Low,Tokyo,2025-12-02T14:56:09.709206Z
CON-7515,Charlie Corp,Requires Action,Low,Toronto,2025-10-24T10:56:09.709221Z
CON-2664,Grace Corp,Failed,Low,London,2026-02-08T16:56:09.709236Z
CON-4995,Frank Corp,Requires Action,High,Toronto,2026-02-24T20:56:09.709250Z
CON-5692,Alice Corp,Resolved,Low,New York,2026-02-20T15:56:09.709266Z
CON-1863,Ivy Corp,Requires Action,Medium,New York,2026-01-06T00:56:09.709282Z
CON-4929,Jack Corp,Closed,Critical,Tokyo,2025-08-08T13:56:09.709298Z
CON-3533,Bob Corp,Requires Action,Critical,Dubai,2025-07-18T22:56:09.709314Z
CON-6779,Bob Corp,Closed,Medium,Berlin,2025-09-23T03:56:09.709327Z
CON-3340,Leo Corp,Closed,High,Dubai,2025-06-19T00:56:09.709340Z
CON-9990,Ivy Corp,Resolved,Medium,New York,2025-11-18T23:56:09.709355Z
CON-1738,Hank Corp,Failed,High,London,2025-08-11T13:56:09.709373Z
CON-1724,Leo Corp,In Progress,Critical,Berlin,2025-03-14T13:56:09.709388Z
CON-7879,Hank Corp,Closed,High,New York,2025-06-21T12:56:09.709403Z
CON-3492,Alice Corp,In Progress,Low,London,2025-03-20T21:56:09.709418Z
CON-4707,Eve Corp,Requires Action,Medium,Tokyo,2025-05-23T07:56:09.709433Z
CON-1418,Eve Corp,In Progress,High,Tokyo,2026-02-18T17:56:09.709449Z
CON-3933,Grace Corp,Resolved,Critical,Singapore,2025-12-05T00:56:09.709465Z
CON-5825,Diana Corp,Requires Action,High,Toronto,2026-02-03T05:56:09.709479Z
CON-6570,Leo Corp,Resolved,Critical,Dubai,2025-09-11T09:56:09.709493Z
CON-6065,Hank Corp,Pending,Medium,Berlin,2025-08-25T09:56:09.709508Z
CON-7542,Diana Corp,Failed,Critical,Berlin,2025-08-11T17:56:09.709522Z
CON-1877,Ivy Corp,Failed,Critical,Berlin,2025-06-17T15:56:09.709536Z
CON-7433,Alice Corp,Failed,Low,Dubai,2025-10-25T10:56:09.709555Z
CON-2877,Eve Corp,Resolved,Low,Toronto,2025-05-11T00:56:09.709570Z
CON-5265,Charlie Corp,In Progress,Critical,Berlin,2026-01-17T15:56:09.709583Z
CON-7076,Bob Corp,Pending,Medium,London,2026-02-28T10:56:09.709598Z
CON-3407,Ivy Corp,In Progress,High,Dubai,2025-06-29T05:56:09.709613Z
CON-9700,Hank Corp,In Progress,Critical,Sydney,2025-05-15T21:56:09.709627Z
CON-1299,Diana Corp,Pending,High,Berlin,2026-03-04T06:56:09.709640Z
CON-6329,Leo Corp,Closed,Low,New York,2025-10-01T10:56:09.709654Z
CON-2076,Karen Corp,Closed,Medium,Singapore,2025-09-17T11:56:09.709667Z
CON-3972,Charlie Corp,Closed,High,London,2025-11-21T13:56:09.709680Z
CON-6791,Frank Corp,Resolved,Medium,Sydney,2025-09-12T13:56:09.709693Z
CON-5133,Hank Corp,Pending,Medium,Singapore,2026-02-10T09:56:09.709706Z
CON-3002,Leo Corp,Requires Action,Critical,Toronto,2025-11-04T21:56:09.709766Z
CON-4518,Hank Corp,Pending,Medium,London,2025-12-13T00:56:09.709817Z
CON-4007,Eve Corp,Requires Action,Medium,Sydney,2025-04-20T10:56:09.709834Z
CON-3400,Charlie Corp,Pending,Critical,Dubai,2025-12-16T17:56:09.709850Z
CON-3385,Frank Corp,Pending,High,Sydney,2025-09-12T04:56:09.709885Z
CON-2958,Diana Corp,Requires Action,Critical,Berlin,2025-03-24T16:56:09.709899Z
CON-7247,Leo Corp,Pending,Medium,Tokyo,2025-10-09T03:56:09.709913Z
CON-4338,Leo Corp,Requires Action,Medium,Berlin,2025-10-04T16:56:09.709927Z
CON-4203,Eve Corp,Active,Medium,Singapore,2026-01-21T00:56:09.709942Z
CON-6957,Alice Corp,Resolved,Medium,Toronto,2025-06-10T00:56:09.709956Z
CON-9666,Grace Corp,Active,High,Tokyo,2025-08-30T11:56:09.709970Z
