record_id,entity_name,status,priority,assigned_region,last_updated
MAR-9243,Grace Corp,Requires Action,High,London,2025-10-21T08:56:09.796370Z
MAR-6342,Bob Corp,In Progress,Medium,Dubai,2025-08-30T06:56:09.796381Z
MAR-9816,Jack Corp,Requires Action,Medium,London,2025-07-28T06:56:09.796393Z
MAR-7697,Charlie Corp,Resolved,High,Tokyo,2026-02-16T03:56:09.796405Z
MAR-1706,Ivy Corp,Closed,Critical,New York,2025-05-05T22:56:09.796418Z
MAR-3884,Alice Corp,In Progress,High,Berlin,2025-11-03T08:56:09.796430Z
MAR-5725,Eve Corp,Resolved,Medium,Singapore,2025-09-28T02:56:09.796442Z
MAR-4139,Eve Corp,In Progress,Low,Berlin,2025-04-03T07:56:09.796459Z
MAR-4714,Bob Corp,In Progress,High,Toronto,2025-08-23T04:56:09.796471Z
MAR-3437,Alice Corp,In Progress,Medium,Berlin,2025-10-02T23:56:09.796483Z
MAR-2623,Hank Corp,Resolved,High,Sydney,2025-06-08T12:56:09.796535Z
MAR-5356,Alice Corp,Resolved,Critical,London,2025-10-15T17:56:09.796694Z
MAR-2191,Diana Corp,Pending,Low,Dubai,2025-11-03T13:56:09.796707Z
MAR-4435,Ivy Corp,Failed,High,Dubai,2025-06-26T20:56:09.796761Z
MAR-1231,Charlie Corp,Closed,High,London,2026-01-09T19:56:09.796776Z
MAR-1427,Grace Corp,Active,Low,Singapore,2025-07-24T16:56:09.796872Z
MAR-5328,Grace Corp,Pending,Low,New York,2025-12-16T17:56:09.797012Z
MAR-2037,Leo Corp,Closed,Critical,Dubai,2025-07-25T11:56:09.797081Z
MAR-3845,Leo Corp,Active,Low,Tokyo,2025-04-07T22:56:09.797093Z
MAR-6260,Eve Corp,Resolved,High,Singapore,2025-09-13T06:56:09.797105Z
MAR-6905,Hank Corp,Requires Action,High,Toronto,2025-05-27T06:56:09.797117Z
MAR-5637,Eve Corp,Pending,High,London,2025-09-19T23:56:09.797128Z
MAR-4687,Alice Corp,Requires Action,Critical,Berlin,2025-05-22T21:56:09.797141Z
MAR-4479,Karen Corp,In Progress,Medium,London,2025-12-06T20:56:09.797155Z
MAR-8510,Bob Corp,Closed,Low,Berlin,2025-08-23T16:56:09.797167Z
MAR-2080,Leo Corp,Pending,Low,Berlin,2025-05-27T21:56:09.797178Z
MAR-1299,Leo Corp,In Progress,High,Toronto,2025-07-05T07:56:09.797189Z
MAR-2130,Alice Corp,In Progress,Low,Berlin,2025-09-12T04:56:09.797200Z
MAR-1949,Leo Corp,In Progress,Low,Singapore,2025-03-19T04:56:09.797213Z
MAR-1760,Bob Corp,Closed,Low,Toronto,2025-04-14T13:56:09.797225Z
