record_id,entity_name,status,priority,assigned_region,last_updated
DEF-8717,Diana Corp,Requires Action,Critical,Dubai,2025-08-02T07:56:09.719479Z
DEF-1292,Alice Corp,Failed,Medium,Toronto,2025-10-22T23:56:09.719493Z
DEF-8858,Jack Corp,Closed,Low,Dubai,2025-06-05T17:56:09.719506Z
DEF-7368,Bob Corp,Requires Action,Medium,Dubai,2025-03-20T09:56:09.719520Z
DEF-6269,Leo Corp,Closed,Low,Sydney,2025-12-13T10:56:09.719533Z
DEF-5973,Karen Corp,Resolved,Low,Tokyo,2025-09-10T15:56:09.719546Z
DEF-8858,Hank Corp,In Progress,High,Sydney,2025-12-31T08:56:09.719559Z
DEF-7851,Diana Corp,Resolved,Medium,New York,2025-06-23T09:56:09.719572Z
DEF-7554,Bob Corp,Failed,Medium,Tokyo,2025-03-21T09:56:09.719585Z
DEF-3959,Alice Corp,Active,High,Tokyo,2026-01-20T20:56:09.719598Z
DEF-9424,Leo Corp,Resolved,Critical,Dubai,2025-09-10T09:56:09.719611Z
DEF-7205,Karen Corp,Failed,Low,London,2025-10-16T06:56:09.719624Z
DEF-8721,Jack Corp,Failed,High,Singapore,2025-11-17T13:56:09.719637Z
DEF-7440,Bob Corp,In Progress,Low,Berlin,2025-10-10T20:56:09.719656Z
DEF-6899,Bob Corp,Requires Action,Low,Berlin,2025-10-02T12:56:09.719670Z
DEF-8870,Karen Corp,Resolved,High,Sydney,2026-01-10T14:56:09.719683Z
DEF-1009,Eve Corp,Active,Low,New York,2025-10-16T11:56:09.719696Z
DEF-1097,Bob Corp,Requires Action,Low,Singapore,2025-08-05T00:56:09.719709Z
DEF-3909,Frank Corp,Pending,Low,New York,2025-06-16T17:56:09.719721Z
DEF-2331,Bob Corp,In Progress,Critical,New York,2025-07-15T05:56:09.719733Z
DEF-4963,Leo Corp,Pending,Critical,Dubai,2025-09-18T19:56:09.719746Z
DEF-2123,Bob Corp,Pending,Critical,Tokyo,2025-05-24T16:56:09.719758Z
DEF-9674,Jack Corp,Resolved,High,Singapore,2026-02-16T08:56:09.719771Z
DEF-7154,Eve Corp,Requires Action,Critical,Singapore,2026-01-05T13:56:09.719783Z
DEF-2466,Bob Corp,In Progress,High,Toronto,2025-09-19T07:56:09.719797Z
DEF-5680,Frank Corp,In Progress,Critical,London,2026-02-05T15:56:09.719814Z
DEF-2577,Leo Corp,In Progress,Critical,Toronto,2025-11-22T01:56:09.719827Z
DEF-2943,Hank Corp,Requires Action,Low,Tokyo,2025-09-09T08:56:09.719840Z
DEF-1299,Hank Corp,Closed,Medium,Singapore,2026-02-26T15:56:09.719853Z
DEF-5288,Eve Corp,Failed,Low,Sydney,2025-07-10T21:56:09.719866Z
DEF-8217,Hank Corp,Pending,Low,Dubai,2025-12-20T01:56:09.719878Z
DEF-4863,Jack Corp,Closed,High,New York,2025-05-26T15:56:09.719890Z
DEF-9090,Karen Corp,Active,High,Singapore,2025-08-18T00:56:09.719903Z
DEF-8631,Ivy Corp,Pending,Critical,Toronto,2025-07-23T01:56:09.719916Z
DEF-7756,Grace Corp,Requires Action,High,London,2025-08-24T19:56:09.719930Z
DEF-8132,Ivy Corp,Active,High,Sydney,2026-01-20T00:56:09.719943Z
DEF-8602,Alice Corp,Pending,High,Toronto,2025-08-04T07:56:09.719955Z
DEF-5368,Hank Corp,Requires Action,Medium,Berlin,2026-02-20T19:56:09.719968Z
DEF-7004,Ivy Corp,In Progress,Medium,Tokyo,2025-10-13T07:56:09.719980Z
DEF-5183,Leo Corp,Resolved,High,Berlin,2025-09-26T17:56:09.719994Z
DEF-1734,Hank Corp,Active,Low,Dubai,2025-09-13T21:56:09.720007Z
DEF-2053,Grace Corp,Requires Action,Critical,Toronto,2025-04-26T16:56:09.720022Z
DEF-3775,Karen Corp,In Progress,Critical,New York,2025-07-30T17:56:09.720035Z
DEF-1100,Hank Corp,Resolved,Low,Singapore,2026-03-03T00:56:09.720047Z
DEF-2715,Eve Corp,Pending,Low,New York,2026-02-21T15:56:09.720060Z
DEF-6087,Leo Corp,Failed,Critical,Toronto,2025-08-04T10:56:09.720072Z
DEF-6988,Karen Corp,In Progress,Low,New York,2025-12-12T21:56:09.720085Z
DEF-8872,Grace Corp,Requires Action,Critical,Toronto,2026-03-04T11:56:09.720098Z
