record_id,entity_name,status,priority,assigned_region,last_updated
MIN-1222,Karen Corp,Active,High,Dubai,2025-09-13T09:56:09.805699Z
MIN-6529,Diana Corp,Closed,Critical,Singapore,2025-05-24T01:56:09.805712Z
MIN-4677,Frank Corp,Failed,Critical,Berlin,2025-11-11T19:56:09.805726Z
MIN-5303,Grace Corp,Resolved,Critical,Berlin,2025-07-12T06:56:09.805740Z
MIN-4120,Leo Corp,Closed,Medium,Toronto,2025-05-03T17:56:09.805755Z
MIN-2884,Bob Corp,In Progress,Low,Berlin,2025-04-01T04:56:09.805769Z
MIN-5810,Charlie Corp,Active,High,Sydney,2025-12-11T13:56:09.805782Z
MIN-5792,Bob Corp,Requires Action,Critical,London,2026-01-27T14:56:09.805796Z
MIN-2537,Hank Corp,Active,Medium,Dubai,2025-04-30T20:56:09.805810Z
MIN-8398,Hank Corp,Requires Action,Low,Dubai,2025-07-25T04:56:09.805823Z
MIN-8915,Frank Corp,Pending,Critical,London,2026-01-24T12:56:09.805837Z
MIN-3321,Hank Corp,Closed,Critical,Tokyo,2026-02-14T22:56:09.805850Z
MIN-5751,Diana Corp,In Progress,Critical,Singapore,2025-05-06T14:56:09.805864Z
MIN-5197,Alice Corp,Resolved,High,Berlin,2026-02-03T03:56:09.805877Z
MIN-5325,Ivy Corp,Requires Action,Medium,Dubai,2025-03-29T04:56:09.805891Z
MIN-3828,Eve Corp,Closed,High,New York,2026-02-08T16:56:09.805906Z
MIN-8885,Diana Corp,Closed,Medium,Toronto,2025-07-30T07:56:09.805922Z
MIN-9607,Hank Corp,Active,High,Tokyo,2026-01-14T20:56:09.805936Z
MIN-6502,Leo Corp,Failed,Critical,Berlin,2025-12-01T21:56:09.805951Z
MIN-6174,Leo Corp,Failed,Low,Sydney,2025-07-02T17:56:09.805967Z
MIN-6864,Hank Corp,Requires Action,High,New York,2025-10-30T17:56:09.805982Z
MIN-8291,Diana Corp,Active,High,Tokyo,2025-06-21T16:56:09.805997Z
MIN-5600,Leo Corp,Active,Critical,Sydney,2025-06-14T18:56:09.806013Z
MIN-5644,Ivy Corp,Requires Action,Critical,Sydney,2025-08-12T08:56:09.806028Z
MIN-9434,Jack Corp,Closed,Low,London,2025-11-24T13:56:09.806042Z
MIN-9875,Charlie Corp,Failed,Medium,Singapore,2025-12-19T12:56:09.806056Z
MIN-7325,Bob Corp,Resolved,High,Tokyo,2025-10-19T21:56:09.806070Z
MIN-2296,Alice Corp,Active,Medium,Berlin,2025-10-16T03:56:09.806086Z
MIN-4288,Leo Corp,Active,Low,Toronto,2025-06-19T06:56:09.806100Z
MIN-1303,Grace Corp,In Progress,Medium,London,2025-10-11T23:56:09.806116Z
MIN-5076,Ivy Corp,In Progress,Medium,Sydney,2025-07-08T16:56:09.806133Z
MIN-1435,Frank Corp,Active,Medium,Berlin,2025-12-31T18:56:09.806148Z
MIN-8890,Eve Corp,Resolved,Medium,Sydney,2025-07-03T15:56:09.806163Z
MIN-4672,Jack Corp,Requires Action,Critical,London,2025-10-26T02:56:09.806179Z
MIN-4774,Leo Corp,Active,Critical,Toronto,2026-03-11T12:56:09.806195Z
MIN-5649,Jack Corp,Closed,Critical,Berlin,2025-08-30T21:56:09.806210Z
MIN-7818,Karen Corp,In Progress,Medium,Singapore,2026-01-10T12:56:09.806224Z
MIN-3284,Ivy Corp,Resolved,Medium,Sydney,2025-11-06T01:56:09.806238Z
MIN-1071,Grace Corp,Requires Action,Medium,New York,2025-05-08T16:56:09.806252Z
MIN-6628,Charlie Corp,Closed,Low,Sydney,2025-10-24T12:56:09.806267Z
MIN-4676,Diana Corp,Active,High,Tokyo,2025-06-11T17:56:09.806286Z
MIN-4396,Eve Corp,Closed,Medium,Tokyo,2025-05-24T01:56:09.806301Z
MIN-2016,Charlie Corp,Failed,Low,Toronto,2025-11-05T10:56:09.806314Z
MIN-5675,Frank Corp,Active,Medium,Sydney,2025-12-17T04:56:09.806327Z
MIN-1126,Frank Corp,Pending,High,Toronto,2025-07-09T17:56:09.806340Z
MIN-7284,Diana Corp,In Progress,Medium,Singapore,2025-12-02T04:56:09.806354Z
MIN-2142,Alice Corp,Failed,Critical,Sydney,2025-09-21T05:56:09.806368Z
MIN-6333,Grace Corp,Failed,Medium,Sydney,2025-03-25T06:56:09.806382Z
MIN-6615,Ivy Corp,Closed,Medium,Singapore,2025-04-11T00:56:09.806395Z
MIN-5270,Eve Corp,Requires Action,Medium,Berlin,2025-06-18T14:56:09.806408Z
MIN-3413,Alice Corp,Closed,High,Toronto,2026-03-05T17:56:09.806423Z
MIN-4919,Diana Corp,Pending,Low,Dubai,2026-02-26T01:56:09.806436Z
MIN-9083,Eve Corp,Failed,Low,New York,2025-03-21T06:56:09.806453Z
MIN-1941,Karen Corp,Closed,High,Tokyo,2025-10-06T22:56:09.806468Z
MIN-5168,Alice Corp,Active,High,Tokyo,2026-02-15T21:56:09.806481Z
MIN-7040,Jack Corp,Failed,Low,Tokyo,2025-04-16T05:56:09.806495Z
MIN-5437,Alice Corp,Pending,Medium,New York,2026-01-13T10:56:09.806509Z
MIN-5145,Jack Corp,Closed,Medium,New York,2025-10-29T10:56:09.806523Z
MIN-8820,Jack Corp,Failed,Low,London,2025-06-09T14:56:09.806538Z
MIN-4250,Grace Corp,In Progress,Low,Toronto,2025-07-12T13:56:09.806552Z
MIN-8581,Eve Corp,In Progress,Low,Berlin,2025-03-14T23:56:09.806566Z
MIN-3857,Bob Corp,Active,Medium,London,2025-11-14T22:56:09.806580Z
MIN-8579,Jack Corp,In Progress,Medium,New York,2025-08-13T20:56:09.806594Z
MIN-9727,Hank Corp,Resolved,Critical,Tokyo,2025-07-25T03:56:09.806607Z
MIN-6912,Leo Corp,Requires Action,Medium,Singapore,2026-01-10T03:56:09.806620Z
MIN-1738,Bob Corp,In Progress,Medium,Tokyo,2026-01-15T04:56:09.806634Z
MIN-9611,Karen Corp,Resolved,Critical,London,2025-11-07T17:56:09.806647Z
MIN-3935,Hank Corp,Failed,Low,New York,2026-01-24T19:56:09.806660Z
MIN-4272,Alice Corp,Failed,Critical,New York,2025-08-11T15:56:09.806675Z
MIN-6387,Charlie Corp,Closed,High,Toronto,2025-04-08T03:56:09.806690Z
MIN-5618,Karen Corp,Requires Action,Medium,Toronto,2025-05-10T05:56:09.806703Z
MIN-5799,Jack Corp,Requires Action,High,Tokyo,2025-03-22T20:56:09.806717Z
MIN-4484,Karen Corp,Resolved,Critical,Toronto,2025-04-01T22:56:09.806731Z
MIN-2969,Diana Corp,Pending,High,Toronto,2025-12-07T17:56:09.806745Z
MIN-3979,Frank Corp,Failed,Medium,Sydney,2025-12-10T09:56:09.806758Z
