record_id,entity_name,status,priority,assigned_region,last_updated
HOS-7968,Alice Corp,Active,High,Singapore,2026-01-24T10:56:09.755306Z
HOS-1844,Karen Corp,Closed,Critical,Dubai,2025-11-11T04:56:09.755320Z
HOS-2249,Alice Corp,In Progress,Medium,Tokyo,2026-01-21T08:56:09.755335Z
HOS-6471,Eve Corp,Closed,Medium,Sydney,2025-09-05T00:56:09.755348Z
HOS-3449,Leo Corp,Active,Critical,Tokyo,2025-08-06T13:56:09.755367Z
HOS-8843,Alice Corp,Active,Low,Berlin,2025-08-14T14:56:09.755382Z
HOS-3110,Charlie Corp,Active,Medium,Dubai,2025-10-03T14:56:09.755396Z
HOS-5411,Diana Corp,Pending,Low,Toronto,2025-06-01T05:56:09.755410Z
HOS-6868,Grace Corp,Pending,High,Dubai,2025-11-02T11:56:09.755424Z
HOS-2184,Hank Corp,Closed,Low,Tokyo,2025-11-25T08:56:09.755440Z
HOS-9876,Grace Corp,Resolved,Critical,Tokyo,2025-11-08T10:56:09.755454Z
HOS-3034,Alice Corp,In Progress,Medium,Toronto,2025-06-08T07:56:09.755468Z
HOS-9453,Jack Corp,Closed,Critical,Singapore,2025-11-17T02:56:09.755482Z
HOS-6815,Jack Corp,Resolved,Low,London,2025-06-05T04:56:09.755497Z
HOS-4738,Hank Corp,Resolved,Medium,Singapore,2025-04-06T23:56:09.755511Z
HOS-9779,Grace Corp,In Progress,Low,Toronto,2026-01-30T23:56:09.755525Z
HOS-8377,Hank Corp,Closed,High,Dubai,2025-04-12T11:56:09.755543Z
HOS-3675,Frank Corp,Resolved,Medium,Singapore,2025-07-14T00:56:09.755557Z
HOS-6640,Karen Corp,Closed,High,Singapore,2025-10-09T15:56:09.755571Z
HOS-7686,Charlie Corp,Failed,Medium,Singapore,2025-06-13T05:56:09.755584Z
HOS-9429,Hank Corp,In Progress,Low,Dubai,2025-04-19T04:56:09.755599Z
HOS-7366,Grace Corp,Active,Medium,Singapore,2025-06-07T19:56:09.755613Z
HOS-5920,Eve Corp,In Progress,Medium,New York,2026-01-02T19:56:09.755628Z
HOS-5202,Alice Corp,Pending,Low,Dubai,2025-04-03T19:56:09.755641Z
HOS-4263,Alice Corp,Pending,Medium,Berlin,2025-07-08T22:56:09.755655Z
HOS-4778,Diana Corp,Failed,High,Singapore,2026-01-18T18:56:09.755669Z
HOS-3560,Diana Corp,Resolved,Medium,Berlin,2025-10-06T08:56:09.755684Z
HOS-6509,Grace Corp,Active,High,Toronto,2025-06-10T05:56:09.755699Z
HOS-6579,Hank Corp,Failed,High,Dubai,2025-08-08T05:56:09.755713Z
HOS-5594,Jack Corp,Failed,Low,Berlin,2025-08-01T09:56:09.755729Z
HOS-9435,Leo Corp,In Progress,High,New York,2026-02-12T22:56:09.755743Z
HOS-1830,Charlie Corp,Requires Action,High,Sydney,2025-07-28T08:56:09.755757Z
HOS-9186,Leo Corp,Active,Low,Singapore,2025-11-13T06:56:09.755773Z
HOS-4169,Frank Corp,Requires Action,Low,Singapore,2025-09-15T02:56:09.755789Z
HOS-9025,Hank Corp,In Progress,Medium,Tokyo,2025-08-24T17:56:09.755803Z
HOS-6671,Hank Corp,Pending,Low,Sydney,2025-09-29T23:56:09.755817Z
HOS-9997,Karen Corp,Resolved,Low,Dubai,2026-03-01T03:56:09.755832Z
HOS-2685,Grace Corp,Requires Action,Low,Toronto,2026-02-22T14:56:09.755846Z
HOS-7758,Grace Corp,Resolved,Low,Toronto,2025-03-17T15:56:09.755860Z
