record_id,entity_name,status,priority,assigned_region,last_updated
SPO-1006,Hank Corp,Resolved,Medium,Toronto,2025-07-07T11:56:09.844599Z
SPO-2816,Bob Corp,Active,Medium,Toronto,2025-07-03T14:56:09.844612Z
SPO-7896,Leo Corp,Requires Action,High,Singapore,2025-08-23T09:56:09.844625Z
SPO-5126,Leo Corp,Closed,High,Sydney,2025-08-26T20:56:09.844639Z
SPO-2296,Charlie Corp,Resolved,Medium,London,2025-09-20T03:56:09.844652Z
SPO-9943,Jack Corp,Resolved,Low,New York,2025-09-12T04:56:09.844666Z
SPO-5528,Grace Corp,Active,High,Singapore,2025-12-16T09:56:09.844679Z
SPO-7933,Leo Corp,Resolved,High,Dubai,2025-06-13T19:56:09.844691Z
SPO-8836,Hank Corp,Failed,Critical,Tokyo,2025-11-17T00:56:09.844703Z
SPO-2517,Hank Corp,Requires Action,Critical,Tokyo,2025-06-28T00:56:09.844716Z
SPO-9192,Grace Corp,Failed,High,Dubai,2025-08-30T06:56:09.844729Z
SPO-8306,Karen Corp,In Progress,Medium,London,2025-10-13T21:56:09.844746Z
SPO-4385,Bob Corp,In Progress,Critical,Tokyo,2025-10-16T16:56:09.844759Z
SPO-7541,Ivy Corp,Pending,Medium,Toronto,2026-02-22T04:56:09.844771Z
SPO-4595,Ivy Corp,Failed,Critical,London,2025-03-13T12:56:09.844784Z
SPO-8330,Grace Corp,Pending,Low,Sydney,2025-09-25T03:56:09.844799Z
SPO-4235,Alice Corp,Pending,Critical,Berlin,2025-11-17T07:56:09.844812Z
SPO-4691,Leo Corp,In Progress,Medium,Tokyo,2025-03-18T20:56:09.844825Z
SPO-6415,Karen Corp,Pending,Critical,New York,2025-11-28T22:56:09.844839Z
SPO-2557,Frank Corp,Pending,Low,Toronto,2025-05-05T22:56:09.844855Z
SPO-8520,Eve Corp,In Progress,Critical,London,2025-11-06T11:56:09.844868Z
SPO-5900,Eve Corp,Resolved,Critical,Toronto,2025-07-30T01:56:09.844882Z
SPO-7715,Bob Corp,Closed,Low,Toronto,2026-03-08T12:56:09.844897Z
SPO-1913,Hank Corp,Active,Low,Tokyo,2025-07-03T15:56:09.844909Z
SPO-1296,Frank Corp,Pending,High,Tokyo,2025-11-04T10:56:09.844924Z
SPO-3222,Karen Corp,Requires Action,High,Toronto,2025-04-02T11:56:09.844938Z
SPO-3594,Grace Corp,Requires Action,Low,Sydney,2025-10-09T16:56:09.844952Z
SPO-7778,Frank Corp,Closed,Medium,Tokyo,2025-09-30T23:56:09.844969Z
SPO-4001,Bob Corp,Closed,Low,Toronto,2025-11-06T09:56:09.844983Z
SPO-7321,Grace Corp,Active,Medium,Singapore,2025-06-13T08:56:09.844995Z
SPO-1924,Jack Corp,In Progress,High,Dubai,2025-12-07T22:56:09.845009Z
SPO-1123,Grace Corp,Pending,Medium,New York,2025-10-22T00:56:09.845022Z
SPO-9550,Hank Corp,Requires Action,Critical,Singapore,2025-06-19T06:56:09.845036Z
SPO-2353,Hank Corp,Pending,Medium,Toronto,2025-03-27T04:56:09.845049Z
