record_id,entity_name,status,priority,assigned_region,last_updated
HUM-4525,Diana Corp,In Progress,Low,Toronto,2025-03-13T15:56:09.760334Z
HUM-4918,Jack Corp,Requires Action,High,New York,2025-08-03T20:56:09.760348Z
HUM-4767,Hank Corp,Pending,Low,New York,2025-08-16T20:56:09.760361Z
HUM-7070,Grace Corp,Requires Action,Critical,Tokyo,2025-10-04T19:56:09.760374Z
HUM-8756,Alice Corp,Failed,High,Dubai,2025-08-06T23:56:09.760388Z
HUM-7282,Alice Corp,In Progress,Medium,London,2025-06-10T12:56:09.760400Z
HUM-5494,Leo Corp,Closed,Critical,Singapore,2026-01-05T02:56:09.760414Z
HUM-3521,Diana Corp,Requires Action,Medium,London,2025-03-20T10:56:09.760428Z
HUM-1408,Jack Corp,Failed,Low,London,2025-07-28T06:56:09.760440Z
HUM-3418,Jack Corp,Pending,Low,Dubai,2025-05-19T17:56:09.760456Z
HUM-5480,Alice Corp,In Progress,High,Singapore,2026-02-19T00:56:09.760471Z
HUM-4822,Hank Corp,Active,High,New York,2026-03-01T17:56:09.760485Z
HUM-3812,Bob Corp,Pending,Medium,Singapore,2025-05-11T06:56:09.760499Z
HUM-9586,Ivy Corp,In Progress,High,Tokyo,2026-02-24T06:56:09.760515Z
HUM-3887,Karen Corp,Requires Action,High,Berlin,2025-07-22T20:56:09.760529Z
HUM-1347,Eve Corp,In Progress,Low,Sydney,2025-06-18T18:56:09.760542Z
