record_id,entity_name,status,priority,assigned_region,last_updated
OIL-4098,Leo Corp,Resolved,Low,London,2025-11-22T06:56:09.810716Z
OIL-6376,Charlie Corp,Active,Medium,Sydney,2026-01-28T23:56:09.810729Z
OIL-8382,Jack Corp,Resolved,Low,London,2026-03-01T18:56:09.810743Z
OIL-3131,Frank Corp,Failed,Critical,Sydney,2025-06-13T03:56:09.810756Z
OIL-7595,Eve Corp,Resolved,High,Sydney,2026-02-03T09:56:09.810769Z
OIL-9493,Alice Corp,Closed,Critical,Sydney,2026-01-04T10:56:09.810782Z
OIL-7745,Eve Corp,Active,Low,Toronto,2026-01-19T02:56:09.810795Z
OIL-1119,Hank Corp,Closed,High,Singapore,2026-01-17T09:56:09.810808Z
OIL-5808,Karen Corp,Closed,Medium,Sydney,2025-07-13T11:56:09.810822Z
OIL-5221,Frank Corp,Pending,Medium,Tokyo,2025-12-11T21:56:09.810837Z
OIL-8942,Karen Corp,Requires Action,Critical,Sydney,2025-04-08T11:56:09.810850Z
OIL-9689,Bob Corp,In Progress,Low,Toronto,2025-09-06T02:56:09.810863Z
OIL-3649,Hank Corp,Resolved,Low,New York,2026-01-23T09:56:09.810876Z
OIL-9119,Leo Corp,Failed,Critical,Tokyo,2026-01-20T09:56:09.810889Z
OIL-1090,Bob Corp,Requires Action,High,Berlin,2025-12-17T15:56:09.810904Z
OIL-4949,Charlie Corp,Active,Medium,Berlin,2025-05-16T22:56:09.810917Z
