record_id,entity_name,status,priority,assigned_region,last_updated
PUB-3407,Eve Corp,Failed,Low,Tokyo,2025-04-01T00:56:09.823985Z
PUB-3665,Diana Corp,In Progress,High,Toronto,2025-03-24T19:56:09.823993Z
PUB-4683,Eve Corp,Pending,Medium,Dubai,2025-07-19T20:56:09.824000Z
PUB-3661,Ivy Corp,Pending,Low,Sydney,2025-06-19T02:56:09.824008Z
PUB-2565,Bob Corp,Failed,Medium,Tokyo,2025-07-26T10:56:09.824016Z
PUB-5541,Bob Corp,In Progress,Medium,Dubai,2025-12-04T03:56:09.824024Z
PUB-7782,Charlie Corp,Pending,Low,Dubai,2025-12-06T14:56:09.824036Z
PUB-1681,Diana Corp,Requires Action,Critical,Sydney,2026-03-08T01:56:09.824050Z
PUB-9169,Ivy Corp,Pending,Low,Tokyo,2025-06-08T22:56:09.824064Z
PUB-8949,Jack Corp,Pending,High,Sydney,2025-08-28T06:56:09.824075Z
PUB-6330,Leo Corp,Pending,Medium,Dubai,2025-12-10T02:56:09.824083Z
PUB-9475,Leo Corp,Closed,High,Berlin,2025-10-04T12:56:09.824091Z
PUB-2711,Ivy Corp,Active,Low,Tokyo,2025-11-14T09:56:09.824100Z
PUB-5851,Charlie Corp,Requires Action,Medium,Tokyo,2026-01-01T06:56:09.824112Z
PUB-3251,Frank Corp,Active,Low,Sydney,2025-09-19T17:56:09.824125Z
PUB-7545,Jack Corp,Resolved,High,New York,2025-09-24T21:56:09.824137Z
PUB-9283,Ivy Corp,Closed,High,Dubai,2025-04-27T17:56:09.824149Z
PUB-1307,Charlie Corp,Failed,Low,London,2025-08-14T00:56:09.824160Z
PUB-9131,Charlie Corp,Closed,Critical,Tokyo,2025-12-29T12:56:09.824172Z
PUB-4447,Karen Corp,Pending,High,Sydney,2026-01-10T06:56:09.824184Z
PUB-4671,Ivy Corp,Failed,Low,London,2025-06-24T17:56:09.824195Z
PUB-9282,Ivy Corp,Failed,Low,Berlin,2025-04-14T13:56:09.824208Z
PUB-6696,Leo Corp,Pending,Medium,Berlin,2025-08-24T18:56:09.824220Z
PUB-6409,Bob Corp,Pending,Medium,Tokyo,2025-05-01T10:56:09.824233Z
PUB-1804,Karen Corp,In Progress,Critical,Tokyo,2025-09-20T02:56:09.824245Z
PUB-2192,Karen Corp,Active,Medium,Dubai,2026-03-10T09:56:09.824259Z
PUB-2498,Hank Corp,Pending,Low,London,2026-02-19T09:56:09.824271Z
PUB-6691,Eve Corp,Closed,High,London,2025-07-12T05:56:09.824285Z
PUB-8388,Grace Corp,In Progress,High,Berlin,2025-10-30T04:56:09.824296Z
PUB-4859,Frank Corp,Requires Action,Low,Dubai,2025-11-12T17:56:09.824304Z
PUB-8480,Alice Corp,Failed,High,Toronto,2025-12-19T07:56:09.824311Z
PUB-5634,Leo Corp,Closed,Low,London,2025-07-13T03:56:09.824319Z
PUB-3917,Leo Corp,Pending,Low,Toronto,2025-07-08T10:56:09.824327Z
PUB-8458,Bob Corp,Requires Action,Low,Tokyo,2025-08-25T15:56:09.824335Z
PUB-5214,Leo Corp,Closed,Low,Berlin,2025-11-08T06:56:09.824346Z
PUB-8568,Karen Corp,Pending,Medium,Tokyo,2026-02-05T15:56:09.824358Z
PUB-6676,Charlie Corp,Requires Action,Critical,Toronto,2025-11-01T09:56:09.824373Z
PUB-4091,Leo Corp,Active,Medium,Dubai,2025-04-05T09:56:09.824456Z
PUB-4250,Charlie Corp,Resolved,Critical,New York,2025-06-17T10:56:09.824486Z
PUB-6706,Jack Corp,Active,Low,Berlin,2025-06-04T14:56:09.824503Z
PUB-1195,Leo Corp,Closed,Medium,Dubai,2025-04-19T10:56:09.824519Z
PUB-5416,Ivy Corp,Requires Action,Critical,Sydney,2026-03-01T03:56:09.824534Z
PUB-7556,Frank Corp,Active,High,Dubai,2025-07-19T21:56:09.824549Z
PUB-6358,Ivy Corp,In Progress,Low,London,2026-01-10T21:56:09.824564Z
PUB-4749,Charlie Corp,Pending,Low,Dubai,2026-01-19T17:56:09.824579Z
PUB-8397,Charlie Corp,Pending,Medium,Toronto,2025-11-27T09:56:09.824594Z
PUB-3326,Eve Corp,In Progress,Critical,New York,2025-08-22T18:56:09.824608Z
PUB-6684,Alice Corp,In Progress,Low,Dubai,2025-09-01T04:56:09.824622Z
PUB-1298,Ivy Corp,Pending,Medium,Tokyo,2025-05-26T04:56:09.824642Z
PUB-4191,Charlie Corp,Closed,Critical,New York,2025-06-17T10:56:09.824656Z
PUB-2771,Bob Corp,Resolved,Low,London,2025-06-09T23:56:09.824669Z
PUB-3147,Charlie Corp,Failed,Critical,Dubai,2025-07-23T09:56:09.824683Z
PUB-4570,Karen Corp,Closed,High,Toronto,2025-06-03T05:56:09.824697Z
PUB-7935,Karen Corp,Requires Action,Medium,Singapore,2025-12-10T21:56:09.824710Z
PUB-5697,Alice Corp,Requires Action,High,Berlin,2025-07-31T13:56:09.824724Z
PUB-8488,Alice Corp,Failed,High,Dubai,2025-12-30T20:56:09.824737Z
PUB-8445,Grace Corp,Requires Action,Medium,New York,2025-09-25T03:56:09.824751Z
PUB-4874,Bob Corp,Active,High,New York,2026-02-21T17:56:09.824765Z
PUB-2655,Charlie Corp,Requires Action,Low,Berlin,2025-09-24T06:56:09.824779Z
PUB-4706,Leo Corp,Closed,Critical,Berlin,2026-01-17T10:56:09.824793Z
PUB-3793,Eve Corp,Active,High,New York,2025-10-11T10:56:09.824807Z
PUB-7203,Alice Corp,Pending,Medium,London,2025-05-08T18:56:09.824822Z
PUB-7533,Alice Corp,Failed,Medium,New York,2025-07-25T23:56:09.824836Z
PUB-2932,Bob Corp,Failed,Critical,Singapore,2025-11-09T11:56:09.824851Z
PUB-7574,Bob Corp,Requires Action,Critical,Sydney,2026-02-24T10:56:09.824867Z
PUB-2392,Grace Corp,Closed,Low,Dubai,2026-02-24T13:56:09.824881Z
PUB-5542,Frank Corp,Requires Action,Critical,Sydney,2025-12-22T08:56:09.824895Z
PUB-3275,Charlie Corp,Active,Low,New York,2025-11-24T20:56:09.824911Z
PUB-1719,Karen Corp,Failed,Critical,London,2025-10-09T19:56:09.824925Z
PUB-5760,Charlie Corp,Active,High,Dubai,2026-02-03T10:56:09.824939Z
PUB-6761,Hank Corp,Closed,High,London,2025-12-10T00:56:09.824953Z
