record_id,entity_name,status,priority,assigned_region,last_updated
SMA-2392,Frank Corp,Requires Action,High,Tokyo,2025-10-16T06:56:09.840391Z
SMA-2044,Karen Corp,Failed,High,Singapore,2025-07-13T23:56:09.840404Z
SMA-4335,Eve Corp,Requires Action,Critical,London,2025-06-15T03:56:09.840419Z
SMA-8807,Karen Corp,Closed,Medium,Tokyo,2025-08-06T22:56:09.840432Z
SMA-6813,Hank Corp,Resolved,High,Toronto,2026-01-19T09:56:09.840452Z
SMA-7597,Diana Corp,Active,High,Sydney,2025-10-05T03:56:09.840467Z
SMA-3709,Jack Corp,Active,High,London,2025-07-31T10:56:09.840481Z
SMA-3583,Karen Corp,Failed,Medium,Tokyo,2026-01-05T21:56:09.840495Z
SMA-3726,Jack Corp,Failed,High,Toronto,2026-02-10T23:56:09.840509Z
SMA-8953,Karen Corp,Active,Medium,Sydney,2025-11-29T07:56:09.840523Z
SMA-2322,Bob Corp,Resolved,Low,London,2025-06-04T17:56:09.840537Z
SMA-8441,Charlie Corp,In Progress,Critical,Dubai,2025-12-31T13:56:09.840551Z
SMA-2922,Bob Corp,Requires Action,Low,New York,2026-02-01T07:56:09.840566Z
SMA-2912,Charlie Corp,Resolved,Low,Dubai,2025-04-19T09:56:09.840582Z
SMA-1943,Ivy Corp,Resolved,High,Singapore,2025-05-24T10:56:09.840596Z
SMA-4102,Hank Corp,Active,Critical,Dubai,2025-12-10T19:56:09.840612Z
SMA-5519,Eve Corp,Resolved,Critical,London,2025-09-19T10:56:09.840631Z
SMA-5072,Jack Corp,Resolved,Medium,Tokyo,2025-12-20T05:56:09.840646Z
SMA-7900,Grace Corp,Active,Critical,Toronto,2025-11-11T03:56:09.840661Z
SMA-8653,Karen Corp,Pending,Medium,London,2026-01-02T20:56:09.840677Z
SMA-3907,Bob Corp,Requires Action,High,Berlin,2025-06-14T22:56:09.840692Z
SMA-6623,Diana Corp,Requires Action,High,Tokyo,2026-02-23T09:56:09.840708Z
SMA-7015,Ivy Corp,Resolved,Low,Sydney,2026-01-08T09:56:09.840723Z
SMA-5172,Grace Corp,Active,Low,Tokyo,2025-04-11T05:56:09.840738Z
SMA-3728,Charlie Corp,In Progress,Medium,New York,2025-11-25T13:56:09.840754Z
SMA-8532,Jack Corp,Closed,Low,Tokyo,2025-04-03T17:56:09.840769Z
SMA-2044,Alice Corp,Closed,Low,Sydney,2026-02-17T00:56:09.840784Z
SMA-1901,Frank Corp,Active,Low,Sydney,2025-10-10T11:56:09.840799Z
SMA-3513,Charlie Corp,Active,Critical,Dubai,2025-06-01T05:56:09.840813Z
SMA-3142,Hank Corp,Closed,Critical,Sydney,2025-03-19T23:56:09.840827Z
SMA-1634,Leo Corp,In Progress,Low,Tokyo,2025-04-01T00:56:09.840840Z
SMA-1150,Ivy Corp,Active,Critical,Tokyo,2025-08-25T21:56:09.840855Z
SMA-6164,Hank Corp,In Progress,High,London,2026-03-09T02:56:09.840870Z
SMA-9519,Eve Corp,Requires Action,Critical,Tokyo,2025-10-14T15:56:09.840886Z
SMA-2139,Karen Corp,Resolved,High,Toronto,2025-10-08T16:56:09.840901Z
SMA-5457,Leo Corp,In Progress,Low,London,2025-09-01T17:56:09.840916Z
SMA-9051,Hank Corp,In Progress,Medium,Berlin,2025-12-07T12:56:09.840930Z
SMA-3480,Hank Corp,In Progress,Low,Toronto,2025-03-27T12:56:09.840944Z
SMA-8369,Diana Corp,Closed,Low,London,2025-06-08T21:56:09.840958Z
