record_id,entity_name,status,priority,assigned_region,last_updated
MED-1811,Jack Corp,Active,Medium,Dubai,2026-03-06T22:56:09.801698Z
MED-2854,Hank Corp,Requires Action,High,New York,2025-03-21T21:56:09.801714Z
MED-3793,Alice Corp,In Progress,Low,Sydney,2026-02-11T05:56:09.801734Z
MED-8413,Jack Corp,Pending,Low,New York,2025-08-20T08:56:09.801749Z
MED-1100,Frank Corp,In Progress,High,Tokyo,2025-12-12T12:56:09.801762Z
MED-5170,Eve Corp,Closed,Medium,Toronto,2025-04-17T05:56:09.801777Z
MED-5507,Charlie Corp,Failed,Medium,London,2025-10-01T16:56:09.801791Z
MED-2658,Ivy Corp,Closed,Critical,Toronto,2025-09-17T05:56:09.801804Z
MED-1153,Charlie Corp,Failed,Low,Dubai,2025-09-17T14:56:09.801818Z
MED-3158,Charlie Corp,Requires Action,Low,Sydney,2025-09-10T19:56:09.801832Z
MED-7763,Frank Corp,Closed,Critical,Tokyo,2025-06-24T10:56:09.801846Z
MED-3462,Alice Corp,Closed,Low,Sydney,2026-03-11T01:56:09.801859Z
MED-3586,Diana Corp,Active,Low,Toronto,2025-07-15T07:56:09.801873Z
MED-8155,Grace Corp,Closed,Low,Toronto,2025-12-23T12:56:09.801890Z
MED-3745,Alice Corp,Requires Action,High,Berlin,2025-06-18T03:56:09.801908Z
MED-4921,Grace Corp,Resolved,Low,London,2025-03-22T16:56:09.801922Z
MED-3730,Leo Corp,In Progress,Critical,London,2025-06-13T11:56:09.801937Z
MED-1909,Eve Corp,Requires Action,Medium,New York,2026-01-14T07:56:09.801952Z
MED-7347,Bob Corp,Requires Action,Medium,Dubai,2025-05-04T01:56:09.801967Z
MED-6609,Charlie Corp,Pending,High,Singapore,2025-08-20T08:56:09.801981Z
MED-7532,Jack Corp,Failed,Low,Sydney,2025-09-18T23:56:09.801995Z
MED-8194,Bob Corp,Active,Medium,Tokyo,2026-02-03T18:56:09.802009Z
MED-6636,Frank Corp,In Progress,High,London,2026-02-11T18:56:09.802023Z
MED-6795,Charlie Corp,Active,Medium,Tokyo,2025-11-01T16:56:09.802037Z
MED-8091,Jack Corp,Pending,Low,Dubai,2025-12-15T22:56:09.802051Z
MED-5960,Grace Corp,Closed,Medium,Dubai,2026-02-16T03:56:09.802064Z
MED-2914,Alice Corp,Requires Action,Medium,Toronto,2025-11-01T03:56:09.802079Z
MED-7816,Eve Corp,Failed,Critical,Singapore,2025-11-06T02:56:09.802092Z
MED-7771,Ivy Corp,Closed,High,Berlin,2025-04-09T06:56:09.802105Z
MED-2569,Leo Corp,Resolved,Critical,London,2026-01-23T02:56:09.802118Z
MED-7128,Hank Corp,Failed,Critical,Dubai,2025-03-14T22:56:09.802135Z
MED-7297,Diana Corp,Active,Critical,New York,2026-02-01T03:56:09.802148Z
MED-7170,Jack Corp,Failed,Critical,Tokyo,2025-12-16T14:56:09.802161Z
MED-2591,Frank Corp,In Progress,Low,Tokyo,2025-04-21T03:56:09.802174Z
MED-1343,Frank Corp,In Progress,High,New York,2026-01-02T11:56:09.802188Z
MED-9371,Hank Corp,Resolved,Low,Sydney,2025-06-28T22:56:09.802202Z
MED-6114,Charlie Corp,Pending,Low,Berlin,2025-05-28T10:56:09.802217Z
