record_id,entity_name,status,priority,assigned_region,last_updated
AIR-5287,Grace Corp,Closed,Low,Singapore,2025-06-09T10:56:09.688150Z
AIR-1119,Leo Corp,Resolved,Low,Toronto,2025-12-01T18:56:09.688163Z
AIR-4459,Eve Corp,Active,Medium,New York,2025-07-12T23:56:09.688176Z
AIR-7270,Hank Corp,Failed,High,Dubai,2025-11-08T07:56:09.688188Z
AIR-1487,Eve Corp,Requires Action,High,Dubai,2025-12-01T11:56:09.688201Z
AIR-8022,Charlie Corp,Requires Action,Low,London,2025-07-20T22:56:09.688217Z
AIR-4845,Hank Corp,In Progress,Critical,Singapore,2025-06-11T03:56:09.688230Z
AIR-4266,Bob Corp,Active,High,Tokyo,2025-08-25T05:56:09.688243Z
AIR-2042,Eve Corp,Pending,Critical,Berlin,2025-09-08T00:56:09.688255Z
AIR-1497,Leo Corp,Active,Low,New York,2025-06-22T17:56:09.688268Z
AIR-3297,Eve Corp,In Progress,Critical,Sydney,2025-04-18T09:56:09.688281Z
AIR-3968,Diana Corp,Failed,High,Singapore,2026-03-08T13:56:09.688294Z
AIR-7805,Diana Corp,Pending,Medium,Sydney,2025-12-10T16:56:09.688306Z
AIR-8269,Frank Corp,Failed,Medium,Berlin,2026-02-13T14:56:09.688319Z
AIR-7464,Leo Corp,In Progress,High,Tokyo,2025-03-21T16:56:09.688332Z
AIR-5491,Grace Corp,Requires Action,Low,New York,2025-05-18T19:56:09.688345Z
AIR-7340,Charlie Corp,Failed,High,Dubai,2025-08-26T22:56:09.688358Z
AIR-3638,Frank Corp,Active,Low,Tokyo,2025-05-18T02:56:09.688374Z
AIR-7256,Leo Corp,Requires Action,High,Berlin,2025-06-10T04:56:09.688387Z
AIR-8487,Leo Corp,Active,Critical,Toronto,2025-09-03T16:56:09.688399Z
AIR-5128,Frank Corp,Requires Action,High,Dubai,2025-07-14T02:56:09.688412Z
AIR-6278,Karen Corp,Requires Action,Low,Toronto,2025-04-23T02:56:09.688425Z
AIR-9521,Charlie Corp,Failed,Medium,Berlin,2025-08-05T16:56:09.688438Z
AIR-9400,Eve Corp,Requires Action,Medium,Tokyo,2025-04-15T14:56:09.688451Z
AIR-8754,Charlie Corp,Requires Action,Critical,Sydney,2025-06-08T17:56:09.688464Z
AIR-4291,Ivy Corp,Active,Low,Sydney,2025-08-23T22:56:09.688476Z
AIR-8533,Eve Corp,In Progress,Critical,London,2025-10-03T06:56:09.688488Z
AIR-8381,Alice Corp,Resolved,High,New York,2025-04-29T21:56:09.688501Z
AIR-9160,Charlie Corp,Failed,Medium,Sydney,2025-08-25T13:56:09.688514Z
AIR-2993,Jack Corp,Active,Low,London,2026-01-05T09:56:09.688527Z
AIR-8320,Eve Corp,Active,High,Dubai,2025-07-17T07:56:09.688540Z
AIR-6717,Hank Corp,Active,Low,Tokyo,2025-09-13T07:56:09.688552Z
AIR-3810,Leo Corp,In Progress,Critical,Dubai,2025-10-16T23:56:09.688566Z
AIR-6046,Charlie Corp,Failed,High,Singapore,2025-09-06T14:56:09.688580Z
AIR-7325,Jack Corp,Closed,Low,Toronto,2026-02-05T09:56:09.688594Z
AIR-4911,Alice Corp,Resolved,Low,Singapore,2025-07-03T18:56:09.688608Z
AIR-9934,Frank Corp,Active,Medium,New York,2025-05-31T18:56:09.688620Z
AIR-1008,Diana Corp,Closed,Medium,Toronto,2025-08-24T19:56:09.688633Z
AIR-9648,Bob Corp,Resolved,Medium,Singapore,2025-07-21T20:56:09.688646Z
AIR-4251,Diana Corp,Failed,Critical,Berlin,2025-09-01T07:56:09.688659Z
