record_id,entity_name,status,priority,assigned_region,last_updated
CYB-3512,Karen Corp,Pending,High,Singapore,2025-06-05T01:56:09.714080Z
CYB-7445,Frank Corp,Requires Action,Low,New York,2025-12-27T20:56:09.714096Z
CYB-4698,Diana Corp,Resolved,Critical,Berlin,2025-12-21T03:56:09.714111Z
CYB-2218,Hank Corp,Resolved,Medium,New York,2025-09-02T04:56:09.714125Z
CYB-3561,Leo Corp,Active,Medium,New York,2026-01-17T09:56:09.714142Z
CYB-7279,Jack Corp,Active,Low,New York,2025-11-25T10:56:09.714157Z
CYB-3434,Diana Corp,Resolved,High,Toronto,2026-01-17T03:56:09.714175Z
CYB-8761,Karen Corp,Resolved,Critical,Dubai,2025-07-10T06:56:09.714189Z
CYB-6493,Grace Corp,Failed,Medium,Tokyo,2025-08-11T14:56:09.714202Z
CYB-5914,Hank Corp,Failed,High,Sydney,2025-12-19T18:56:09.714215Z
CYB-5285,Eve Corp,Failed,Medium,Dubai,2025-06-09T04:56:09.714233Z
CYB-9417,Bob Corp,Failed,Critical,Berlin,2025-05-05T03:56:09.714248Z
CYB-4916,Ivy Corp,Closed,Medium,Sydney,2025-07-17T15:56:09.714261Z
CYB-7569,Alice Corp,Resolved,Critical,Sydney,2025-07-16T19:56:09.714275Z
CYB-4601,Frank Corp,In Progress,Medium,Toronto,2025-05-24T03:56:09.714290Z
CYB-2541,Alice Corp,Resolved,Medium,Sydney,2025-07-14T07:56:09.714303Z
CYB-7524,Bob Corp,In Progress,Low,Singapore,2025-08-21T03:56:09.714318Z
CYB-6841,Charlie Corp,In Progress,Low,Sydney,2025-07-24T22:56:09.714331Z
CYB-2302,Alice Corp,Active,Low,Berlin,2025-05-17T07:56:09.714345Z
CYB-8331,Hank Corp,Resolved,Critical,Tokyo,2025-10-25T15:56:09.714358Z
CYB-3078,Leo Corp,Requires Action,Critical,Dubai,2025-04-16T17:56:09.714371Z
CYB-5449,Eve Corp,In Progress,High,Sydney,2025-09-27T03:56:09.714400Z
CYB-4619,Charlie Corp,Pending,High,New York,2025-10-19T20:56:09.714415Z
CYB-5339,Eve Corp,Requires Action,High,Sydney,2025-05-02T12:56:09.714711Z
CYB-4487,Grace Corp,Pending,Low,New York,2026-03-10T05:56:09.714789Z
CYB-6887,Hank Corp,Active,Low,Tokyo,2025-08-28T08:56:09.714846Z
CYB-1818,Leo Corp,In Progress,High,Sydney,2025-11-06T20:56:09.714863Z
CYB-4152,Leo Corp,Resolved,Medium,Tokyo,2025-07-24T23:56:09.714874Z
CYB-7235,Diana Corp,Requires Action,High,Tokyo,2025-08-26T22:56:09.714885Z
CYB-8590,Alice Corp,Requires Action,Critical,Toronto,2025-04-01T19:56:09.714896Z
CYB-5635,Ivy Corp,Resolved,Critical,New York,2025-05-01T16:56:09.714907Z
CYB-2447,Alice Corp,Failed,High,Singapore,2025-04-28T22:56:09.714919Z
CYB-8919,Eve Corp,Requires Action,Critical,Tokyo,2025-11-28T13:56:09.714930Z
CYB-3129,Eve Corp,Requires Action,Critical,London,2025-04-27T09:56:09.715014Z
CYB-3203,Hank Corp,Requires Action,High,Tokyo,2025-12-16T11:56:09.715039Z
CYB-9143,Charlie Corp,Requires Action,Low,Berlin,2025-07-30T01:56:09.715056Z
CYB-4670,Jack Corp,Failed,Medium,Sydney,2025-07-30T16:56:09.715071Z
CYB-1017,Jack Corp,In Progress,Critical,New York,2026-02-12T23:56:09.715088Z
CYB-3190,Alice Corp,Closed,Critical,Sydney,2025-12-29T03:56:09.715102Z
CYB-1874,Hank Corp,Resolved,Low,Singapore,2026-02-13T22:56:09.715116Z
CYB-3649,Bob Corp,Failed,Critical,New York,2025-11-30T08:56:09.715146Z
CYB-5670,Eve Corp,Failed,Medium,London,2026-01-24T00:56:09.715161Z
CYB-9021,Hank Corp,Requires Action,Low,London,2026-02-17T15:56:09.715174Z
CYB-7309,Ivy Corp,Failed,Critical,Sydney,2025-11-12T15:56:09.715188Z
CYB-9026,Eve Corp,Pending,Critical,Tokyo,2025-05-10T01:56:09.715201Z
CYB-6605,Bob Corp,Resolved,Low,Singapore,2026-01-20T00:56:09.715214Z
CYB-5264,Leo Corp,Failed,Low,Singapore,2025-07-22T01:56:09.715228Z
CYB-1460,Ivy Corp,In Progress,Medium,London,2025-04-29T04:56:09.715242Z
CYB-6490,Grace Corp,Pending,Medium,Dubai,2025-06-04T20:56:09.715255Z
CYB-5582,Frank Corp,Pending,Medium,London,2025-06-01T12:56:09.715269Z
CYB-1982,Bob Corp,In Progress,Low,London,2025-04-22T13:56:09.715283Z
CYB-4277,Bob Corp,Failed,Low,New York,2025-04-01T03:56:09.715297Z
CYB-3624,Karen Corp,Failed,High,London,2025-06-10T07:56:09.715316Z
CYB-4150,Bob Corp,Resolved,Low,Dubai,2025-12-10T12:56:09.715329Z
CYB-4573,Eve Corp,In Progress,Medium,Sydney,2025-12-19T04:56:09.715342Z
CYB-6079,Bob Corp,Resolved,Medium,Sydney,2025-05-24T20:56:09.715355Z
CYB-6361,Alice Corp,Failed,Critical,Toronto,2025-03-30T08:56:09.715369Z
CYB-6154,Karen Corp,Active,High,London,2025-07-13T11:56:09.715382Z
CYB-9331,Frank Corp,Resolved,High,Berlin,2025-09-12T04:56:09.715395Z
CYB-2432,Frank Corp,Requires Action,Low,London,2026-01-20T07:56:09.715408Z
CYB-9218,Ivy Corp,Resolved,Low,Toronto,2025-11-09T09:56:09.715446Z
CYB-2192,Alice Corp,Requires Action,High,London,2025-07-08T15:56:09.715460Z
CYB-8915,Jack Corp,In Progress,High,London,2025-11-22T17:56:09.715473Z
CYB-3717,Eve Corp,Failed,High,Sydney,2025-11-11T14:56:09.715487Z
CYB-3998,Leo Corp,Resolved,Medium,Toronto,2025-09-08T15:56:09.715501Z
CYB-7434,Leo Corp,Pending,Critical,London,2026-03-02T03:56:09.715514Z
CYB-2472,Leo Corp,Active,High,Tokyo,2025-11-11T17:56:09.715526Z
CYB-2546,Frank Corp,In Progress,Critical,Dubai,2025-10-23T19:56:09.715539Z
CYB-2959,Eve Corp,Failed,Critical,New York,2026-03-07T13:56:09.715553Z
CYB-3153,Hank Corp,Failed,Medium,Toronto,2025-07-01T18:56:09.715567Z
CYB-5253,Alice Corp,Active,Critical,London,2025-07-01T22:56:09.715581Z
CYB-2678,Charlie Corp,Pending,Medium,New York,2025-10-18T14:56:09.715595Z
CYB-2892,Frank Corp,In Progress,Medium,Berlin,2025-07-03T09:56:09.715609Z
CYB-3208,Diana Corp,Resolved,Low,London,2025-09-08T02:56:09.715623Z
CYB-2275,Leo Corp,Closed,Low,Singapore,2025-05-27T17:56:09.715636Z
