record_id,entity_name,status,priority,assigned_region,last_updated
CON-4481,Eve Corp,Failed,Critical,Toronto,2025-12-15T15:56:09.705572Z
CON-3417,Karen Corp,Active,High,New York,2025-04-22T15:56:09.705586Z
CON-4353,Karen Corp,Pending,Medium,Toronto,2026-02-05T15:56:09.705599Z
CON-9790,Alice Corp,In Progress,High,London,2025-07-08T01:56:09.705613Z
CON-1647,Diana Corp,Active,Critical,Sydney,2025-12-23T08:56:09.705627Z
CON-1609,Diana Corp,Requires Action,Medium,Berlin,2025-03-23T01:56:09.705641Z
CON-8081,Charlie Corp,Closed,Low,Dubai,2025-12-23T17:56:09.705654Z
CON-4763,Charlie Corp,Resolved,Critical,Tokyo,2025-04-03T23:56:09.705668Z
CON-3973,Alice Corp,Closed,Medium,Sydney,2025-09-12T01:56:09.705682Z
CON-8633,Alice Corp,In Progress,Critical,London,2025-11-10T08:56:09.705695Z
CON-8419,Jack Corp,Closed,Medium,Dubai,2025-06-29T04:56:09.705714Z
CON-4193,Jack Corp,Requires Action,Low,Sydney,2026-02-20T07:56:09.705729Z
CON-2615,Alice Corp,Pending,Critical,Singapore,2025-07-29T22:56:09.705743Z
CON-2447,Leo Corp,Resolved,High,London,2025-11-28T02:56:09.705756Z
CON-2608,Ivy Corp,Resolved,Critical,New York,2025-04-22T00:56:09.705769Z
CON-1858,Alice Corp,Resolved,Low,Sydney,2025-08-16T14:56:09.705782Z
CON-1977,Karen Corp,Pending,Medium,New York,2025-05-20T17:56:09.705794Z
CON-5561,Diana Corp,Pending,High,London,2026-03-08T18:56:09.705807Z
CON-8961,Alice Corp,Closed,Critical,Toronto,2025-12-26T18:56:09.705818Z
CON-9749,Grace Corp,Closed,High,New York,2025-05-12T13:56:09.705831Z
CON-9280,Grace Corp,Closed,Critical,Berlin,2025-10-28T08:56:09.705843Z
CON-4026,Bob Corp,Resolved,High,Toronto,2026-03-04T05:56:09.705858Z
CON-6358,Grace Corp,Requires Action,High,Berlin,2025-09-18T15:56:09.705876Z
CON-1690,Frank Corp,Closed,Critical,Singapore,2026-02-17T10:56:09.705890Z
CON-1871,Jack Corp,Pending,Critical,Tokyo,2025-09-25T08:56:09.705903Z
CON-5875,Grace Corp,Resolved,Critical,Berlin,2025-07-15T23:56:09.705917Z
CON-8838,Diana Corp,Requires Action,Medium,Tokyo,2025-12-06T01:56:09.705929Z
CON-6898,Karen Corp,Resolved,Medium,New York,2025-05-19T13:56:09.705942Z
CON-5573,Charlie Corp,Closed,High,Dubai,2025-03-25T08:56:09.705955Z
CON-9093,Bob Corp,Pending,Critical,London,2025-09-13T15:56:09.705968Z
CON-4995,Grace Corp,Failed,Low,Berlin,2025-04-19T11:56:09.705981Z
CON-7730,Leo Corp,Pending,Medium,Berlin,2025-03-16T22:56:09.705994Z
CON-1774,Hank Corp,Failed,Medium,London,2026-02-04T01:56:09.706006Z
CON-2339,Hank Corp,Requires Action,Critical,New York,2026-02-11T16:56:09.706020Z
CON-9598,Alice Corp,In Progress,High,Dubai,2025-04-07T16:56:09.706034Z
CON-2462,Alice Corp,Resolved,High,London,2026-03-07T22:56:09.706046Z
CON-7145,Hank Corp,Active,Low,New York,2026-03-04T08:56:09.706062Z
CON-9967,Grace Corp,Requires Action,Critical,London,2025-07-05T06:56:09.706075Z
CON-5140,Eve Corp,Failed,Low,Sydney,2025-09-26T21:56:09.706090Z
CON-9385,Bob Corp,Closed,Critical,Singapore,2026-03-03T17:56:09.706102Z
CON-7555,Frank Corp,Active,Low,Sydney,2025-04-04T07:56:09.706117Z
CON-1978,Karen Corp,Active,Medium,Tokyo,2025-03-16T23:56:09.706130Z
CON-5154,Grace Corp,Requires Action,High,Dubai,2025-08-15T02:56:09.706143Z
CON-5109,Jack Corp,Failed,Critical,Tokyo,2025-11-10T05:56:09.706155Z
CON-3038,Karen Corp,Failed,Low,Toronto,2025-06-08T11:56:09.706169Z
