record_id,entity_name,status,priority,assigned_region,last_updated
HEA-5030,Leo Corp,Active,High,Singapore,2025-11-24T10:56:09.750592Z
HEA-1244,Hank Corp,Failed,Critical,Tokyo,2025-07-03T00:56:09.750606Z
HEA-8052,Ivy Corp,Failed,Medium,Berlin,2026-02-23T13:56:09.750621Z
HEA-6609,Karen Corp,Pending,Medium,Sydney,2026-02-25T07:56:09.750636Z
HEA-8362,Bob Corp,Closed,Critical,Dubai,2025-12-05T09:56:09.750651Z
HEA-9362,Charlie Corp,Resolved,Medium,Tokyo,2025-06-17T09:56:09.750669Z
HEA-9305,Frank Corp,Failed,Medium,Tokyo,2025-05-05T09:56:09.750688Z
HEA-7354,Charlie Corp,Closed,High,Tokyo,2025-09-08T06:56:09.750703Z
HEA-5420,Hank Corp,Active,Medium,Singapore,2025-08-21T15:56:09.750717Z
HEA-5366,Alice Corp,In Progress,Medium,Toronto,2025-09-10T02:56:09.750732Z
HEA-1841,Alice Corp,Active,Low,Toronto,2025-04-13T06:56:09.750746Z
HEA-9299,Karen Corp,Closed,Medium,Berlin,2025-05-30T04:56:09.750761Z
HEA-8056,Bob Corp,In Progress,Low,Dubai,2025-05-09T02:56:09.750776Z
HEA-4961,Ivy Corp,Active,Critical,Dubai,2025-08-13T12:56:09.750791Z
HEA-3832,Eve Corp,Resolved,Low,Dubai,2025-11-01T04:56:09.750804Z
HEA-8793,Bob Corp,Active,High,Dubai,2026-01-06T05:56:09.750819Z
HEA-2174,Eve Corp,Resolved,Critical,Sydney,2025-08-26T04:56:09.750842Z
HEA-4758,Frank Corp,Requires Action,Medium,London,2025-04-05T10:56:09.750858Z
HEA-3146,Eve Corp,Closed,Low,New York,2025-03-12T12:56:09.750874Z
HEA-9796,Diana Corp,Closed,Low,New York,2025-12-18T20:56:09.750888Z
HEA-4502,Eve Corp,Requires Action,Medium,London,2026-02-19T06:56:09.750903Z
HEA-1224,Diana Corp,In Progress,Low,New York,2025-06-21T11:56:09.750918Z
HEA-4097,Diana Corp,Failed,Critical,Toronto,2025-06-11T21:56:09.750933Z
HEA-4052,Bob Corp,Pending,Low,London,2025-08-08T22:56:09.750947Z
HEA-6357,Karen Corp,Closed,Low,Dubai,2025-05-01T04:56:09.750961Z
HEA-8570,Karen Corp,Closed,Low,Berlin,2025-03-23T23:56:09.750975Z
HEA-8975,Karen Corp,Closed,Medium,Singapore,2025-10-05T08:56:09.750990Z
HEA-4037,Alice Corp,Requires Action,Low,Berlin,2025-03-17T02:56:09.751004Z
HEA-5660,Eve Corp,Pending,Medium,London,2025-09-04T18:56:09.751023Z
HEA-6504,Diana Corp,In Progress,Critical,Tokyo,2025-09-04T20:56:09.751039Z
HEA-6240,Jack Corp,Pending,High,Dubai,2025-07-13T17:56:09.751054Z
HEA-4818,Eve Corp,Active,High,London,2025-11-12T02:56:09.751068Z
HEA-8982,Charlie Corp,In Progress,Low,Sydney,2025-05-20T23:56:09.751083Z
HEA-4578,Charlie Corp,Resolved,Critical,Sydney,2026-01-31T17:56:09.751099Z
HEA-7731,Bob Corp,Failed,High,New York,2025-08-17T16:56:09.751113Z
HEA-6123,Alice Corp,In Progress,High,New York,2026-01-07T22:56:09.751127Z
HEA-7420,Ivy Corp,Pending,Medium,Sydney,2025-03-25T01:56:09.751141Z
HEA-7592,Charlie Corp,Active,Medium,Berlin,2025-09-12T16:56:09.751155Z
HEA-5124,Diana Corp,Active,High,Tokyo,2025-10-15T14:56:09.751169Z
HEA-3249,Frank Corp,Requires Action,Medium,Toronto,2025-12-21T21:56:09.751184Z
HEA-8359,Charlie Corp,Resolved,Low,Singapore,2025-07-18T15:56:09.751198Z
HEA-5150,Leo Corp,Failed,Critical,Dubai,2025-10-31T18:56:09.751211Z
HEA-5364,Bob Corp,In Progress,Medium,Tokyo,2026-01-13T21:56:09.751225Z
HEA-3762,Eve Corp,Active,High,Berlin,2026-02-28T15:56:09.751238Z
HEA-6929,Karen Corp,Pending,Medium,Tokyo,2026-01-10T01:56:09.751255Z
HEA-6218,Leo Corp,Failed,Medium,London,2025-08-19T05:56:09.751269Z
HEA-3277,Bob Corp,Requires Action,Critical,Tokyo,2026-02-04T12:56:09.751283Z
HEA-8740,Diana Corp,Resolved,Medium,Berlin,2025-10-10T22:56:09.751296Z
HEA-2464,Karen Corp,In Progress,Critical,Tokyo,2025-11-04T07:56:09.751311Z
HEA-1208,Eve Corp,In Progress,Critical,New York,2025-10-07T05:56:09.751325Z
HEA-9536,Charlie Corp,Failed,Medium,Singapore,2025-10-11T08:56:09.751341Z
