record_id,entity_name,status,priority,assigned_region,last_updated
EDU-2504,Diana Corp,Closed,High,New York,2025-10-31T06:56:09.731076Z
EDU-2712,Eve Corp,Pending,High,Singapore,2025-11-02T01:56:09.731095Z
EDU-6904,Eve Corp,Resolved,Low,Berlin,2026-02-20T02:56:09.731111Z
EDU-6681,Leo Corp,Closed,High,Toronto,2026-02-14T16:56:09.731126Z
EDU-5375,Frank Corp,In Progress,Critical,Tokyo,2025-04-28T15:56:09.731141Z
EDU-8388,Diana Corp,Active,Critical,Tokyo,2025-09-16T13:56:09.731157Z
EDU-1014,Bob Corp,Failed,Medium,Sydney,2026-01-01T17:56:09.731170Z
EDU-5082,Ivy Corp,In Progress,Critical,New York,2025-05-05T14:56:09.731185Z
EDU-8491,Hank Corp,Failed,Critical,Toronto,2025-05-12T03:56:09.731199Z
EDU-6469,Jack Corp,In Progress,High,Berlin,2026-02-07T05:56:09.731212Z
EDU-1902,Karen Corp,Active,Medium,Sydney,2025-08-25T19:56:09.731226Z
EDU-4497,Grace Corp,Active,Critical,Singapore,2025-09-11T23:56:09.731239Z
EDU-9261,Karen Corp,In Progress,Critical,London,2025-07-29T21:56:09.731252Z
EDU-1536,Diana Corp,Requires Action,Low,Singapore,2025-12-01T03:56:09.731266Z
EDU-5822,Diana Corp,Resolved,Low,London,2025-12-16T17:56:09.731279Z
EDU-6247,Bob Corp,Closed,Low,Singapore,2025-09-17T16:56:09.731291Z
EDU-7714,Bob Corp,Requires Action,Critical,Berlin,2025-06-18T13:56:09.731305Z
EDU-6404,Frank Corp,Active,Medium,New York,2025-06-28T06:56:09.731319Z
EDU-4198,Frank Corp,Pending,High,Berlin,2025-10-23T03:56:09.731334Z
EDU-5975,Charlie Corp,Resolved,High,Singapore,2025-08-04T12:56:09.731357Z
EDU-8260,Hank Corp,Resolved,Medium,London,2025-11-18T11:56:09.731372Z
EDU-5962,Eve Corp,Requires Action,Critical,Sydney,2026-02-19T08:56:09.731386Z
EDU-5631,Ivy Corp,Requires Action,Critical,Berlin,2025-07-27T20:56:09.731400Z
EDU-3784,Eve Corp,In Progress,High,Toronto,2026-01-04T03:56:09.731413Z
EDU-4219,Karen Corp,In Progress,Low,Dubai,2025-04-10T01:56:09.731428Z
EDU-5219,Charlie Corp,Resolved,Critical,Toronto,2025-12-21T04:56:09.731441Z
EDU-6127,Karen Corp,Pending,Medium,Tokyo,2025-10-20T00:56:09.731455Z
EDU-4690,Frank Corp,Closed,Medium,Dubai,2025-03-23T09:56:09.731468Z
EDU-7052,Grace Corp,Requires Action,Medium,Toronto,2025-05-29T03:56:09.731482Z
EDU-3309,Karen Corp,Pending,Medium,Dubai,2025-10-14T12:56:09.731496Z
EDU-7462,Charlie Corp,Active,High,New York,2026-01-10T02:56:09.731510Z
EDU-1242,Ivy Corp,Requires Action,Medium,Toronto,2025-03-11T23:56:09.731530Z
EDU-8102,Ivy Corp,Requires Action,High,Sydney,2025-06-28T17:56:09.731544Z
EDU-8895,Diana Corp,Active,Medium,Tokyo,2025-07-19T01:56:09.731557Z
EDU-6067,Charlie Corp,Closed,Medium,Toronto,2025-12-16T19:56:09.731571Z
EDU-6669,Karen Corp,Requires Action,High,Sydney,2025-09-30T17:56:09.731584Z
EDU-8468,Bob Corp,Resolved,High,Singapore,2025-08-29T04:56:09.731599Z
EDU-1457,Alice Corp,Requires Action,High,Sydney,2026-01-25T22:56:09.731613Z
EDU-6177,Charlie Corp,In Progress,Critical,Tokyo,2025-11-22T21:56:09.731627Z
EDU-5505,Hank Corp,In Progress,Medium,Singapore,2025-08-16T20:56:09.731642Z
EDU-3571,Leo Corp,Failed,High,Berlin,2025-06-22T20:56:09.731657Z
EDU-6884,Frank Corp,Pending,Medium,Tokyo,2025-06-22T06:56:09.731671Z
EDU-3981,Charlie Corp,Closed,Critical,Toronto,2026-02-13T19:56:09.731685Z
EDU-6516,Karen Corp,Pending,High,Toronto,2025-11-29T08:56:09.731700Z
EDU-5176,Grace Corp,Closed,Medium,Tokyo,2025-12-11T11:56:09.731714Z
EDU-6879,Jack Corp,Resolved,Low,Sydney,2025-09-14T22:56:09.731728Z
EDU-5872,Jack Corp,Requires Action,High,Toronto,2025-08-18T13:56:09.731743Z
EDU-7690,Alice Corp,Active,Critical,New York,2025-10-29T08:56:09.731763Z
EDU-3727,Leo Corp,Pending,High,Sydney,2025-07-22T03:56:09.731778Z
EDU-1754,Grace Corp,Active,Low,Singapore,2025-12-15T04:56:09.731793Z
EDU-3642,Diana Corp,Active,High,Sydney,2025-09-11T04:56:09.731808Z
EDU-3876,Hank Corp,Failed,Critical,Sydney,2025-04-28T21:56:09.731824Z
EDU-7917,Ivy Corp,Pending,Critical,Sydney,2025-03-26T22:56:09.731840Z
EDU-6399,Alice Corp,Resolved,Low,London,2025-04-09T18:56:09.731856Z
