record_id,entity_name,status,priority,assigned_region,last_updated
PHA-3776,Bob Corp,Resolved,Medium,New York,2025-12-10T10:56:09.815130Z
PHA-9693,Alice Corp,Requires Action,Medium,Berlin,2025-07-14T22:56:09.815141Z
PHA-5387,Leo Corp,Requires Action,High,Berlin,2025-08-01T01:56:09.815151Z
PHA-4481,Leo Corp,In Progress,Critical,Sydney,2025-07-01T04:56:09.815163Z
PHA-3820,Hank Corp,Active,Critical,Sydney,2025-06-12T05:56:09.815176Z
PHA-8046,Jack Corp,Pending,Low,London,2025-07-09T16:56:09.815187Z
PHA-7758,Diana Corp,Resolved,High,Toronto,2025-07-18T16:56:09.815281Z
PHA-5431,Karen Corp,Pending,Medium,London,2025-03-25T12:56:09.815292Z
PHA-2095,Eve Corp,Pending,Critical,New York,2025-03-18T00:56:09.815303Z
PHA-5325,Alice Corp,Closed,Critical,London,2025-08-26T13:56:09.815318Z
PHA-7153,Charlie Corp,Failed,Critical,Sydney,2025-09-13T14:56:09.815328Z
PHA-2533,Leo Corp,Failed,Medium,Tokyo,2025-05-19T10:56:09.815338Z
PHA-7355,Karen Corp,In Progress,Low,New York,2026-02-16T15:56:09.815348Z
PHA-9838,Leo Corp,In Progress,Medium,Toronto,2025-03-13T23:56:09.815358Z
PHA-4834,Charlie Corp,In Progress,Low,Berlin,2026-03-02T13:56:09.815370Z
PHA-5575,Jack Corp,Resolved,Low,Berlin,2025-06-26T11:56:09.815385Z
PHA-2834,Ivy Corp,In Progress,Critical,New York,2026-02-24T03:56:09.815393Z
PHA-5209,Diana Corp,Pending,Critical,Singapore,2025-08-15T21:56:09.815400Z
PHA-3364,Diana Corp,Pending,High,Sydney,2025-12-30T01:56:09.815408Z
PHA-6697,Charlie Corp,Requires Action,Critical,Sydney,2025-11-30T01:56:09.815415Z
PHA-6908,Bob Corp,Failed,Critical,London,2025-12-29T14:56:09.815422Z
PHA-3890,Grace Corp,Failed,Low,New York,2025-12-08T01:56:09.815429Z
PHA-9270,Grace Corp,Closed,Medium,Berlin,2025-05-12T18:56:09.815436Z
PHA-1862,Bob Corp,Failed,Medium,Tokyo,2025-05-06T23:56:09.815443Z
PHA-2393,Diana Corp,Requires Action,Low,Singapore,2025-10-16T14:56:09.815452Z
PHA-8489,Leo Corp,Failed,High,Singapore,2025-04-24T11:56:09.815459Z
PHA-7360,Hank Corp,Pending,Low,Sydney,2025-06-15T06:56:09.815481Z
PHA-5710,Hank Corp,Active,Medium,London,2025-07-31T09:56:09.815490Z
PHA-4505,Eve Corp,Resolved,Low,Dubai,2025-05-13T19:56:09.815497Z
PHA-8605,Frank Corp,Active,Critical,Toronto,2025-07-26T15:56:09.815505Z
PHA-3345,Ivy Corp,In Progress,Medium,Sydney,2025-07-01T22:56:09.815512Z
PHA-6728,Alice Corp,Failed,Critical,New York,2025-04-13T06:56:09.815520Z
PHA-8741,Eve Corp,Resolved,Medium,Tokyo,2025-05-31T16:56:09.815527Z
PHA-1729,Jack Corp,Failed,High,New York,2025-12-31T02:56:09.815535Z
PHA-6512,Bob Corp,Requires Action,Low,Sydney,2025-11-11T05:56:09.815542Z
PHA-7911,Grace Corp,In Progress,Medium,Singapore,2025-04-17T08:56:09.815549Z
PHA-7773,Frank Corp,Pending,High,Dubai,2025-06-19T11:56:09.815556Z
PHA-4794,Alice Corp,Active,Low,Sydney,2025-06-25T22:56:09.815564Z
PHA-6976,Alice Corp,In Progress,Critical,Toronto,2026-01-29T23:56:09.815571Z
PHA-4687,Charlie Corp,Resolved,Critical,Tokyo,2025-06-16T07:56:09.815581Z
PHA-6554,Alice Corp,Pending,Low,London,2026-02-22T22:56:09.815588Z
PHA-2054,Frank Corp,In Progress,Medium,Toronto,2025-08-29T04:56:09.815596Z
PHA-2142,Bob Corp,In Progress,Critical,London,2025-11-06T14:56:09.815603Z
PHA-4688,Grace Corp,In Progress,Medium,Berlin,2025-10-22T01:56:09.815610Z
PHA-7440,Diana Corp,Active,Medium,Dubai,2025-11-06T10:56:09.815617Z
PHA-7321,Grace Corp,Active,Medium,London,2026-02-04T00:56:09.815625Z
PHA-4789,Alice Corp,In Progress,Critical,London,2025-11-13T14:56:09.815633Z
PHA-2337,Karen Corp,Failed,Medium,New York,2025-10-25T11:56:09.815640Z
PHA-5698,Eve Corp,Resolved,Medium,Toronto,2025-04-26T15:56:09.815647Z
PHA-4994,Frank Corp,Requires Action,Critical,Tokyo,2025-09-17T22:56:09.815654Z
PHA-9919,Grace Corp,Requires Action,Critical,Tokyo,2025-08-17T17:56:09.815661Z
PHA-2798,Diana Corp,Failed,Low,Tokyo,2026-02-26T22:56:09.815671Z
PHA-3474,Leo Corp,Failed,Critical,Tokyo,2026-02-05T03:56:09.815679Z
PHA-5642,Bob Corp,Requires Action,Low,Sydney,2026-01-11T20:56:09.815686Z
PHA-6556,Alice Corp,Closed,Critical,New York,2025-04-25T20:56:09.815694Z
PHA-1684,Charlie Corp,Active,High,Berlin,2025-06-01T20:56:09.815702Z
PHA-9865,Charlie Corp,Closed,High,London,2026-02-03T06:56:09.815710Z
PHA-5276,Eve Corp,Closed,Medium,London,2025-07-14T11:56:09.815717Z
PHA-1976,Karen Corp,In Progress,Critical,Berlin,2025-03-11T09:56:09.815724Z
PHA-8944,Leo Corp,Active,Low,Sydney,2025-12-05T23:56:09.815732Z
PHA-5681,Hank Corp,Resolved,Critical,New York,2026-01-23T21:56:09.815739Z
PHA-9218,Alice Corp,In Progress,Critical,Singapore,2025-03-31T14:56:09.815746Z
PHA-1666,Hank Corp,Closed,Critical,London,2025-08-01T22:56:09.815753Z
PHA-3773,Grace Corp,In Progress,High,London,2025-07-04T07:56:09.815760Z
PHA-1294,Alice Corp,Failed,Critical,London,2025-06-22T00:56:09.815767Z
PHA-5359,Leo Corp,Requires Action,Medium,London,2025-07-07T00:56:09.815774Z
PHA-1133,Bob Corp,Active,Critical,Sydney,2025-04-06T14:56:09.815781Z
PHA-5963,Eve Corp,Resolved,High,London,2025-09-04T01:56:09.815790Z
PHA-2832,Karen Corp,In Progress,Critical,Sydney,2025-05-31T03:56:09.815798Z
PHA-2793,Frank Corp,Failed,High,New York,2026-02-10T00:56:09.815805Z
PHA-4852,Hank Corp,Active,Low,Sydney,2025-04-20T15:56:09.815813Z
PHA-8231,Alice Corp,Requires Action,Low,Tokyo,2025-09-18T13:56:09.815820Z
PHA-7646,Charlie Corp,Failed,Medium,London,2025-04-02T14:56:09.815828Z
PHA-5417,Karen Corp,Failed,Medium,Sydney,2025-09-15T20:56:09.815836Z
