record_id,entity_name,status,priority,assigned_region,last_updated
AUD-1500,Frank Corp,Active,Medium,Sydney,2025-11-26T23:56:09.691964Z
AUD-4800,Grace Corp,Closed,Medium,Berlin,2025-08-19T08:56:09.691976Z
AUD-8573,Karen Corp,Closed,High,New York,2025-05-12T06:56:09.691989Z
AUD-3643,Diana Corp,Failed,High,Toronto,2025-08-14T00:56:09.692001Z
AUD-5029,Eve Corp,Closed,Medium,Singapore,2025-06-28T18:56:09.692014Z
AUD-4363,Eve Corp,Failed,Low,Singapore,2025-04-22T18:56:09.692026Z
AUD-9793,Charlie Corp,Failed,High,London,2025-10-21T19:56:09.692040Z
AUD-7814,Ivy Corp,Active,Medium,Berlin,2025-06-21T09:56:09.692052Z
AUD-4801,Hank Corp,Active,Critical,London,2026-03-02T02:56:09.692065Z
AUD-2517,Hank Corp,Closed,Medium,London,2025-09-11T06:56:09.692079Z
AUD-4199,Charlie Corp,Resolved,Medium,London,2025-09-10T17:56:09.692090Z
AUD-6561,Leo Corp,Requires Action,Medium,Dubai,2025-03-29T02:56:09.692102Z
AUD-4849,Grace Corp,Active,Critical,Berlin,2026-02-20T08:56:09.692114Z
AUD-7307,Frank Corp,Failed,Critical,Berlin,2025-06-30T14:56:09.692127Z
AUD-6716,Leo Corp,In Progress,High,Singapore,2025-04-28T23:56:09.692139Z
AUD-1607,Alice Corp,Resolved,Critical,New York,2025-03-20T21:56:09.692151Z
AUD-3879,Grace Corp,Requires Action,Medium,New York,2025-04-20T03:56:09.692163Z
AUD-4015,Diana Corp,In Progress,High,Berlin,2025-12-20T07:56:09.692176Z
AUD-9306,Diana Corp,Resolved,Medium,New York,2026-01-07T03:56:09.692188Z
AUD-9170,Frank Corp,Resolved,Medium,New York,2025-09-23T11:56:09.692201Z
AUD-9834,Jack Corp,In Progress,High,Singapore,2026-01-13T17:56:09.692213Z
AUD-9985,Karen Corp,Resolved,Low,Toronto,2026-01-05T05:56:09.692228Z
AUD-7149,Charlie Corp,Resolved,High,London,2026-02-10T02:56:09.692241Z
AUD-3953,Eve Corp,Requires Action,Medium,Sydney,2025-03-20T05:56:09.692253Z
AUD-3360,Frank Corp,In Progress,Medium,Singapore,2025-12-18T06:56:09.692265Z
AUD-1178,Ivy Corp,Closed,Medium,London,2025-05-19T16:56:09.692278Z
AUD-1087,Grace Corp,Closed,High,London,2025-07-05T08:56:09.692290Z
AUD-3074,Bob Corp,Failed,High,Dubai,2025-11-28T12:56:09.692303Z
AUD-8931,Diana Corp,Pending,Medium,Singapore,2025-08-20T19:56:09.692314Z
AUD-4639,Eve Corp,Resolved,Low,Dubai,2025-04-12T04:56:09.692327Z
AUD-6600,Hank Corp,Closed,Critical,Berlin,2025-07-08T19:56:09.692340Z
AUD-9895,Leo Corp,Resolved,High,Toronto,2026-02-03T00:56:09.692352Z
AUD-2341,Jack Corp,Failed,High,Singapore,2025-12-14T18:56:09.692364Z
AUD-1971,Bob Corp,In Progress,High,Sydney,2026-01-14T14:56:09.692381Z
AUD-4186,Frank Corp,Closed,Low,New York,2025-12-08T11:56:09.692394Z
AUD-7701,Karen Corp,Active,Medium,Toronto,2025-10-11T21:56:09.692406Z
AUD-7501,Diana Corp,Pending,Low,New York,2026-02-21T20:56:09.692419Z
AUD-7701,Leo Corp,Closed,Medium,Toronto,2026-02-23T13:56:09.692432Z
AUD-4353,Frank Corp,Failed,Low,New York,2025-05-11T12:56:09.692444Z
AUD-5446,Hank Corp,Closed,Medium,Tokyo,2025-03-28T15:56:09.692457Z
AUD-4233,Charlie Corp,Resolved,High,Dubai,2026-01-21T18:56:09.692469Z
AUD-7514,Alice Corp,In Progress,Low,Dubai,2026-01-05T15:56:09.692482Z
AUD-7586,Charlie Corp,In Progress,Critical,London,2026-02-03T16:56:09.692494Z
AUD-1049,Grace Corp,Pending,Critical,London,2025-07-03T14:56:09.692506Z
AUD-7671,Frank Corp,Pending,Medium,New York,2025-05-23T16:56:09.692518Z
AUD-7648,Alice Corp,Failed,Critical,London,2025-05-21T04:56:09.692535Z
AUD-4672,Diana Corp,Active,High,London,2025-06-28T07:56:09.692548Z
AUD-7805,Grace Corp,Requires Action,High,Sydney,2025-05-08T12:56:09.692560Z
AUD-6407,Eve Corp,Requires Action,Critical,New York,2025-06-29T17:56:09.692571Z
AUD-4956,Ivy Corp,In Progress,Critical,New York,2025-06-16T12:56:09.692584Z
AUD-3017,Ivy Corp,Closed,Critical,Toronto,2025-04-05T07:56:09.692596Z
AUD-6753,Jack Corp,Requires Action,High,Dubai,2025-12-07T05:56:09.692608Z
AUD-9739,Jack Corp,Active,Low,Tokyo,2025-03-27T12:56:09.692620Z
AUD-2760,Jack Corp,Resolved,Medium,New York,2025-09-27T11:56:09.692633Z
AUD-5498,Charlie Corp,Requires Action,Critical,Sydney,2025-08-07T01:56:09.692645Z
AUD-3242,Charlie Corp,Pending,Critical,London,2025-12-17T06:56:09.692657Z
AUD-7779,Ivy Corp,Pending,Medium,New York,2025-09-15T12:56:09.692670Z
AUD-6758,Jack Corp,Failed,High,Toronto,2025-05-16T07:56:09.692682Z
AUD-6285,Bob Corp,Pending,High,Singapore,2026-01-07T02:56:09.692694Z
AUD-3470,Charlie Corp,Requires Action,High,Tokyo,2026-01-30T13:56:09.692706Z
AUD-9912,Karen Corp,Pending,Medium,London,2025-11-03T16:56:09.692719Z
AUD-3289,Hank Corp,Resolved,Medium,Tokyo,2025-06-07T22:56:09.692732Z
AUD-9098,Ivy Corp,Requires Action,Low,Dubai,2025-10-13T18:56:09.692745Z
AUD-5007,Ivy Corp,Resolved,High,Singapore,2026-01-16T03:56:09.692757Z
AUD-6545,Bob Corp,In Progress,Critical,Toronto,2025-05-30T03:56:09.692770Z
AUD-9062,Karen Corp,Failed,Medium,London,2025-07-21T03:56:09.692782Z
AUD-4527,Frank Corp,In Progress,Low,Tokyo,2026-01-10T09:56:09.692795Z
AUD-4622,Leo Corp,Active,Medium,New York,2025-06-06T08:56:09.692808Z
