record_id,entity_name,status,priority,assigned_region,last_updated
AGR-3081,Bob Corp,Closed,Low,Tokyo,2025-03-25T21:56:09.683359Z
AGR-1814,Eve Corp,Resolved,Critical,London,2025-05-16T00:56:09.683373Z
AGR-3262,Diana Corp,Resolved,Critical,Dubai,2025-04-19T11:56:09.683387Z
AGR-6870,Alice Corp,Failed,High,Toronto,2025-03-22T19:56:09.683401Z
AGR-6702,Eve Corp,Closed,Low,Singapore,2025-09-22T13:56:09.683427Z
AGR-8331,Alice Corp,Pending,Medium,Singapore,2025-06-08T02:56:09.683444Z
AGR-5752,Leo Corp,Resolved,Low,Dubai,2025-09-24T04:56:09.683459Z
AGR-4149,Jack Corp,Failed,Critical,Singapore,2026-01-30T11:56:09.683472Z
AGR-8811,Hank Corp,Pending,Medium,Sydney,2025-12-25T11:56:09.683485Z
AGR-4627,Ivy Corp,Requires Action,Medium,Singapore,2025-12-13T04:56:09.683499Z
AGR-6836,Alice Corp,In Progress,Low,Toronto,2025-10-25T00:56:09.683514Z
AGR-2956,Bob Corp,Pending,Low,New York,2025-08-12T14:56:09.683528Z
AGR-9432,Eve Corp,Failed,Critical,Singapore,2025-03-30T22:56:09.683542Z
AGR-4685,Jack Corp,Resolved,Low,New York,2025-05-09T13:56:09.683557Z
AGR-2680,Frank Corp,Failed,Low,London,2025-06-23T18:56:09.683573Z
AGR-1485,Frank Corp,Pending,Critical,Berlin,2025-10-07T17:56:09.683589Z
AGR-7264,Bob Corp,Resolved,Low,Berlin,2025-08-06T11:56:09.683609Z
AGR-1436,Bob Corp,In Progress,Low,Berlin,2025-04-28T01:56:09.683623Z
AGR-7706,Diana Corp,In Progress,High,Tokyo,2026-01-24T21:56:09.683639Z
AGR-4910,Alice Corp,Failed,Medium,Toronto,2025-06-18T14:56:09.683652Z
AGR-4289,Frank Corp,Failed,Medium,Dubai,2025-04-25T09:56:09.683666Z
AGR-8359,Diana Corp,Pending,High,London,2025-05-07T15:56:09.683681Z
AGR-2548,Alice Corp,Failed,High,Tokyo,2025-08-13T08:56:09.683695Z
AGR-5058,Leo Corp,Failed,Medium,London,2025-04-16T21:56:09.683708Z
AGR-5108,Frank Corp,Closed,High,New York,2026-01-26T23:56:09.683721Z
AGR-4328,Alice Corp,Requires Action,High,Singapore,2025-08-16T14:56:09.683734Z
AGR-3394,Grace Corp,Failed,Medium,Tokyo,2025-11-11T06:56:09.683747Z
AGR-5466,Grace Corp,In Progress,Low,Tokyo,2025-12-16T09:56:09.683759Z
AGR-4944,Ivy Corp,Requires Action,High,London,2025-05-29T23:56:09.683771Z
AGR-4184,Alice Corp,Requires Action,High,Toronto,2025-08-25T05:56:09.683785Z
AGR-2128,Karen Corp,Resolved,Medium,Tokyo,2025-08-07T05:56:09.683798Z
AGR-5268,Bob Corp,Resolved,Medium,New York,2025-12-19T17:56:09.683810Z
AGR-8971,Ivy Corp,Resolved,Medium,New York,2026-01-27T08:56:09.683826Z
AGR-5835,Leo Corp,Active,High,Berlin,2025-03-26T17:56:09.683840Z
AGR-1040,Alice Corp,Active,Critical,Sydney,2026-01-24T16:56:09.683854Z
AGR-7785,Jack Corp,Requires Action,Critical,Dubai,2025-06-11T12:56:09.683868Z
AGR-5785,Jack Corp,Requires Action,Critical,Sydney,2025-09-26T17:56:09.683881Z
AGR-7698,Alice Corp,Requires Action,Critical,Tokyo,2025-07-13T09:56:09.683894Z
AGR-6833,Hank Corp,Pending,Medium,New York,2026-01-21T17:56:09.683906Z
