record_id,entity_name,status,priority,assigned_region,last_updated
WHO-3778,Karen Corp,Resolved,High,New York,2025-10-03T18:56:09.877178Z
WHO-9121,Alice Corp,Pending,Critical,Sydney,2025-07-20T17:56:09.877192Z
WHO-4178,Charlie Corp,Requires Action,Low,New York,2025-03-30T17:56:09.877205Z
WHO-4913,Diana Corp,Requires Action,Critical,New York,2026-02-08T20:56:09.877218Z
WHO-9162,Karen Corp,In Progress,Critical,Sydney,2026-03-10T23:56:09.877232Z
WHO-8106,Hank Corp,Requires Action,Critical,London,2025-05-06T10:56:09.877245Z
WHO-4076,Karen Corp,In Progress,Medium,London,2025-08-08T14:56:09.877258Z
WHO-6317,Leo Corp,In Progress,Low,Tokyo,2025-03-20T07:56:09.877273Z
WHO-4989,Eve Corp,Closed,Critical,Tokyo,2025-03-10T21:56:09.877289Z
WHO-6131,Diana Corp,Requires Action,Critical,Dubai,2026-01-23T06:56:09.877304Z
WHO-1681,Hank Corp,Closed,High,Tokyo,2026-02-17T04:56:09.877319Z
WHO-6336,Karen Corp,Failed,Low,Tokyo,2025-04-23T20:56:09.877333Z
WHO-9284,Frank Corp,Closed,High,Berlin,2025-12-04T07:56:09.877348Z
WHO-7786,Leo Corp,Resolved,Low,Tokyo,2025-08-24T02:56:09.877362Z
WHO-1512,Eve Corp,In Progress,High,Tokyo,2025-08-02T21:56:09.877376Z
