record_id,entity_name,status,priority,assigned_region,last_updated
INS-7639,Frank Corp,In Progress,High,Toronto,2025-11-08T07:56:09.774174Z
INS-1634,Frank Corp,Requires Action,Critical,Dubai,2025-10-03T00:56:09.774187Z
INS-7896,Bob Corp,Active,Low,Berlin,2025-05-08T22:56:09.774199Z
INS-4530,Charlie Corp,Active,High,Toronto,2025-12-20T07:56:09.774214Z
INS-5586,Jack Corp,Failed,High,Sydney,2025-07-14T22:56:09.774229Z
INS-7600,Frank Corp,In Progress,High,Dubai,2025-10-25T09:56:09.774242Z
INS-2198,Karen Corp,Resolved,Critical,Singapore,2025-04-11T17:56:09.774256Z
INS-6937,Bob Corp,Requires Action,High,London,2026-01-14T11:56:09.774270Z
INS-1160,Charlie Corp,Closed,High,Sydney,2025-10-02T08:56:09.774285Z
INS-7981,Karen Corp,Failed,High,Dubai,2025-08-25T03:56:09.774299Z
INS-5247,Leo Corp,Pending,Low,New York,2025-11-12T06:56:09.774312Z
INS-1272,Hank Corp,Active,Medium,New York,2026-03-08T17:56:09.774325Z
INS-4902,Ivy Corp,Resolved,Critical,London,2025-09-19T10:56:09.774338Z
INS-5434,Jack Corp,Requires Action,Low,Singapore,2025-03-25T03:56:09.774352Z
